_orig_id	title	lang_meta_detected	Structural_length	Structural_completeness	Structural_noise	Structural_formatting	Structural_Total_Raw	Structural_Score_0_25	Semantic_clarity	Semantic_usefulness	Semantic_information_density	Semantic_consistency	Semantic_Total_Raw	Semantic_Score_0_25	Domain_term_density	Domain_in_title	Domain_in_keywords	Domain_consistency	Domain_Total_Raw	Domain_Score_0_25	Domain_terms_in_title	Domain_terms_in_content	Domain_terms_in_keywords	Functional_BM25_readiness	Functional_embedding_readiness	Functional_RAG_readiness	Functional_keyword_indexability	Functional_Total_Raw	Functional_Score_0_25	Functional_keywords_in_content	Total_Quality_0_100	Notes
6780fb2dc19c60b2c8336fcf	Upscaling quality of drinking water_Val Tidone	en	5	5	3	5	18	22	5	1	5	1	12	15	0	1	1	0	2	2				2.0	3	2	3	10.0	12	water	51	
68b04607a408fb38e046e1ac	Prodotti ad alto valore aggiunto dagli ortaggi	it	5	5	4	5	19	24	3	1	5	1	10	12	0	1	1	0	2	2				2.0	3	2	5	12.0	15	20;fibre;lignocellulosiche;malte;orticoltura	53	Detected non-EN metadata language: it
6870f3f67cece0fb2e16349d	Valutazione e buone pratiche di mitigazione delle emissioni nel settore biologico.	it	3	5	5	5	18	22	5	2	5	3	15	19	0	1	1	0	2	2				1.5	3	0	5	9.5	12	azione;biologico;buone;dei;delle;emissioni;frutticolo;mitigazione;pratiche;progetto;risultati;valutazione;zootecnico	55	Detected non-EN metadata language: it
6870f314f7e0c8e6439f1b3f	Divulgazione e Trasferimento per Implementazione Rete PEI nell'Agricoltura Appenninica	it	5	5	4	5	19	24	5	1	5	3	14	18	0	1	1	0	2	2				2.5	4	2	5	13.5	17	agricole;canali;commercializzazione;comunicazione;di;disseminazione;distribuzione;divulgazione;eventi;innovative;locali;pei;pratiche;prodotti;rete;scientifica;trasferimento;via	61	Detected non-EN metadata language: it
68a71a07bec44fb8dfd37e7e	Innovazione nella filiera del pioppo	it	5	5	0	5	15	19	3	1	5	2	11	14	0	1	1	0	2	2				2.0	2	2	5	11.0	14	ambientale;chain;filiera;impatto;pefc;pioppo;software;supply;sviluppo	49	Detected non-EN metadata language: it
661f72930beeac6e7e3810c2	STRUVITE extraction from pig slurry	en	5	5	3	5	18	22	3	1	5	1	10	12	0	3	1	0	4	5	slurry			2.0	3	2	5	12.0	15	ghg;recovery;struvite	54	
6870f6c0f7e0c8e6439f1b8a	Minimizzazione emissioni di ammoniaca e gas serra nel trattamento del digestato in aziende di bovini da latte per Parmigiano-Reggiano	it	5	5	5	5	20	25	5	1	5	3	14	18	0	1	1	0	2	2				2.5	4	0	5	11.5	14	agronomica;ammoniaca;anaerobica;analisi;applicazione;carbonica;del;di;digestato;digestione;emissioni;gas;gestione;impronta;lca;parmigianoreggiano;separazione;serra;solidoliquido;trattamento	59	Detected non-EN metadata language: it
6870f390f7e0c8e6439f1b4f	Razionalizzazione della filiera produttiva caprina in Basilicata: nuovo modello organizzativo, tecniche e prodotti innovativi	it	5	5	5	5	20	25	5	1	5	3	14	18	2	1	1	1	5	6		milk		2.5	4	2	5	13.5	17	caprina;caseari;commerciali;commercializzazione;di;filiera;innovazione;integrata;modello;organizzativo;prodotti;produttiva;strategie;tecniche;trasformazione	66	Detected non-EN metadata language: it
6716b202209cd9bd370e5c1a	Technologies Innovation Workshop	en	3	5	3	5	16	20	1	2	5	1	9	11	0	1	5	0	6	8			crop;livestock	2.0	3	0	5	10.0	12	innovative;sfsc;short;supply	51	
6870f23af7e0c8e6439f1b2f	Produzione di funghi micorrizici arbuscolari per il progetto Fertibio: serra e coltivazione pomodori Rio Grande.	it	5	5	5	4	19	24	5	1	5	4	15	19	2	1	1	1	5	6		crops		3.0	5	0	5	13.0	16	agostini;agricola;amf;arbuscolari;azienda;di;fertibio;funghi;le;micorrizici;mix;piantine;pomodoro;prata;produzione;progetto;sabbia;serra;substrato;suolo;torba	65	Detected non-EN metadata language: it
6870f6b27cece0fb2e1634cd	Impianti di luppolo in Toscana: valutazione delle performances e guida alla coltivazione	it	3	5	5	4	17	21	4	1	5	4	14	18	0	1	1	0	2	2				2.0	5	0	5	12.0	15	ambientale;autoctone;autoctono;birrificazione;coltivazione;coni;dei;del;germoplasma;idrica;luppolo;nutraceutiche;qualità;sostenibilità;toscana	56	Detected non-EN metadata language: it
687a499ca8eeff436742bb24	Coltivare con il biogas in Regione Toscana - Progetto SmartGas	it	1	5	5	4	15	19	5	1	5	1	12	15	0	1	3	0	4	5			soil	1.0	3	0	3	7.0	9	biogas	48	Detected non-EN metadata language: it
683ebe16e3352e0916cd0f90	Endbericht Agroforst in Österreich	en	1	5	3	5	14	18	1	1	4	1	7	9	0	1	1	0	2	2				0.0	3	0	5	8.0	10	agroforestry;eip;project;sustainable	39	
68414591e3352e0916cd5a70	Feigen Sorten im Versuch	en	5	5	4	5	19	24	3	1	5	1	10	12	0	1	1	0	2	2				2.0	3	2	5	12.0	15	feigen;sorten;versuch	53	
6840128b6b2cf04eb47f6fd0	FitFarmers: Digital Innovation Academy for Sustainable Agriculture	en	5	5	4	5	19	24	3	1	5	1	10	12	0	1	1	0	2	2				2.0	3	2	3	10.0	12	innovative	50	
683eaef86b2cf04eb47f4fc0	Physiologisches Tierwohl-Mess- und Management-System für Milchrinder	en	5	5	4	5	19	24	1	1	5	1	8	10	0	1	1	0	2	2				2.0	3	2	5	12.0	15	ampel;daten;managementsystem;milchrinder;physiologische;tierwohl	51	
683eb0976b2cf04eb47f4ff0	Innovative Schlachtverfahren für Rinder	en	5	5	4	5	19	24	1	2	5	1	9	11	0	1	1	0	2	2				2.0	3	2	4	11.0	14	rinder;schlachtverfahren	51	
684139bbad0aaa69190be430	Legumes to build up humus	en	5	5	4	4	18	22	1	1	5	1	8	10	0	1	1	0	2	2				2.0	3	2	5	12.0	15	fruchtfolge;humusaufbau;leguminosen	49	
68418a43e3352e0916cd624b	GIS ELA FMIS Übersicht	de	1	5	5	1	12	15	5	1	5	0	11	14	0	1	1	0	2	2				0.0	2	0	1	3.0	4		35	Detected non-EN metadata language: de
67595b11bdc10d03abfbadfe	PIG HEALTH – Lern-Netzwerk zur Reduzierung des Antibiotikaeinsatzes in der Schweineproduktion	de	5	5	3	5	18	22	1	1	5	1	8	10	0	1	1	0	2	2				2.0	3	2	5	12.0	15	health;hygiene;pig	49	Detected non-EN metadata language: de
683ecf87e3352e0916cd11df	Agroforst – von der Idee bis zur Umsetzung	en	1	5	5	4	15	19	5	1	5	3	14	18	0	1	1	0	2	2				2.0	4	0	1	7.0	9		48	
6841847de3352e0916cd622d	GIS ELA App Installation and Usage	en	1	5	5	4	15	19	5	1	5	2	13	16	0	1	1	0	2	2				1.5	3	0	4	8.5	11	app;ela	48	
684183d1e3352e0916cd622a	Teil 4 – Düngekarte mit GIS ELA Erweiterung erstellen	de	1	5	5	4	15	19	5	1	5	3	14	18	0	1	1	0	2	2				2.5	4	0	3	9.5	12	gis	51	Detected non-EN metadata language: de
684182abe3352e0916cd6222	Teil 3 – QGIS herunterladen und installieren, GIS ELA Erweiterung installieren	de	1	5	5	5	16	20	5	1	5	3	14	18	0	1	1	0	2	2				2.0	4	0	3	9.0	11	gis	51	Detected non-EN metadata language: de
685543c50eb936885f954882	Precyzyjna detekcja wymienia i nóg krowy: wykorzystanie danych z platformy Roboflow w treningu modelu YOLOv8	pl	5	5	4	5	19	24	1	1	5	2	9	11	0	1	1	0	2	2				2.0	3	2	5	12.0	15	detekcji;hodowla;monitorowanie;roboflow;yolov8;zwierząt	52	Detected non-EN metadata language: pl
6878c8d46f7e62fc8a0bb9a4	Opracowanie szybkiego testu na aktywność peroksydazy i zoptymalizowanej dzięki temu technologii blanszowania.	pl	5	5	2	5	17	21	1	2	5	1	9	11	0	1	1	0	2	2				2.0	3	2	5	12.0	15	groch;peroksydaza;szybki;test	49	Detected non-EN metadata language: pl
687609d3e4df4f63e71d86e5	Zarządzanie i innowacje w produkcji oraz przechowalnictwie żywności	pl	1	5	5	1	12	15	5	1	5	0	11	14	0	1	1	0	2	2				0.0	2	0	1	3.0	4		35	Detected non-EN metadata language: pl
683d9d5f98f3b7689f8c2a0f	Przykrywanie miejsc przechowywania gnojowicy	pl	5	5	4	4	18	22	1	1	5	1	8	10	2	1	1	1	5	6		animal;livestock;manure;slurry		2.0	3	2	4	11.0	14	ghg;przechowywanie	52	Detected non-EN metadata language: pl
6852a9ec0eb936885f94d496	Report on the implementation of the Operational Group Project	en	1	5	3	5	14	18	1	1	4	1	7	9	2	1	1	1	5	6		mastitis;udder		0.0	3	0	5	8.0	10	algorytmy;badania;detekcja;obrazu;segmentacja;temperatury;zwierząt	43	
684beae3324203c32ebec341	Sprawozdanie z badań dotyczących poprawy efektywności odchowu cieląt pochodzących z zakupu ze stad mlecznych	pl	5	5	4	5	19	24	1	1	5	1	8	10	0	1	1	0	2	2				2.0	3	2	5	12.0	15	cieląt;cielęta;gospodarstwa;wołowego;żywca	51	Detected non-EN metadata language: pl
685534c80eb936885f9547b6	Opracowanie systemu rozpoznawania zwierząt z wykorzystaniem uczenia maszynowego	pl	5	5	4	5	19	24	1	1	5	1	8	10	0	1	3	0	4	5			animal	2.0	3	0	5	10.0	12	yolov8;zwierząt	51	Detected non-EN metadata language: pl
68383aa8ca69681aaab93815	Zwiększenie uwilgotnienia i podniesienie zwierciadła wód	pl	5	5	4	5	19	24	1	1	5	1	8	10	0	1	1	0	2	2				2.0	3	2	5	12.0	15	ekstensywne;tuz;wód	51	Detected non-EN metadata language: pl
68382443bd07aa86854e43a2	Optymalizacja odczynu gleby – wapnowanie	pl	5	5	4	5	19	24	1	1	5	1	8	10	2	1	1	1	5	6		soil		2.0	3	2	5	12.0	15	gleby;odczyn;wapnowanie	55	Detected non-EN metadata language: pl
6842e2e2ad0aaa69190c0c65	Model przyrostu masy roślinnej	en	3	5	4	5	17	21	3	1	5	1	10	12	0	1	1	0	2	2				1.0	3	0	1	5.0	6		41	
684173306b2cf04eb47f9a6c	Kalkulator GHG	pl	1	5	5	4	15	19	5	1	5	1	12	15	0	1	1	0	2	2				0.0	3	0	3	6.0	8	ghg	44	Detected non-EN metadata language: pl
6836e15bbd07aa86854e3331	Guia de Boas Práticas para a Gestão de Infestantes em Culturas Hortoindustriais	en	1	5	2	5	13	16	1	2	3	1	7	9	2	1	1	1	5	6		crop;crops;herbicide;maize;soil;wheat		0.0	2	0	5	7.0	9	farming;management;sustainable	40	
686e553b497da684268d9f38	Preservar a qualidade na Carne Arouquesa	pt	5	5	3	5	18	22	1	1	5	2	9	11	2	1	3	1	7	9		animal	animal	2.0	3	2	5	12.0	15	animal;arouquesa;carne;de;imagem;produção;suplemento	57	Detected non-EN metadata language: pt
686e1fd5497da684268d9dda	MaisSolo	en	5	5	4	5	19	24	1	1	5	1	8	10	2	1	3	1	7	9		animal	crops	2.0	3	2	1	8.0	10		53	
6846c39f324203c32ebe74d1	Análise Foliar	en	5	5	4	3	17	21	3	1	5	1	10	12	0	1	1	0	2	2				2.0	3	0	3	8.0	10	foliar	45	
6836dc65bd07aa86854e32e7	TECHNICAL DOCUMENTATION TO SUPPORT DISSEMINATION ACTIONS	en	5	5	2	5	17	21	1	4	5	1	11	14	0	1	1	0	2	2				2.0	3	2	5	12.0	15	agricultural;systems;water	52	
687050d78811632f7cf20710	Location selection&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;…	sl	5	5	4	5	19	24	3	1	5	2	11	14	0	1	1	0	2	2				2.0	3	2	5	12.0	15	gnojenje;gojitvena;korekcija;organske;plastnicah;po;priprava;rez;sadik;sajenje;setev;snovi;trajnostno;trave;varstvo;zemljišča	55	Detected non-EN metadata language: sl
687051a3497da684268db0a6	Pridelava klubske sorte jablan 'Bonita' v Sloveniji: tehnološki ukrepi in trženje	sl	5	5	4	5	19	24	3	1	5	3	12	15	0	1	1	0	2	2				3.0	4	2	5	14.0	18	bonita;eip;jablane;jabolk;pridelava;razvoj;sadjarstva;sorte;tehnološki;trženje;ukrepi	59	Detected non-EN metadata language: sl
68705542daff72a695637920	Odstavitev jagnjet križancev JSRxT: vpliv starosti na prirast in klavne lastnosti	sl	5	5	4	5	19	24	3	1	5	3	12	15	0	1	1	0	2	2				2.5	4	2	5	13.5	17	dokrmljevanje;gospodarnost;jagnjet;jagnjeta;klavne;klavnost;lastnosti;odstavitev;rast;reje;zgodnja	58	Detected non-EN metadata language: sl
687058a6daff72a6956379c5	"Načrtovanje in upravljanje zasebnih gozdov s spletno rešitvijo ""eGozd"	sl	5	5	4	5	19	24	1	1	5	3	10	12	0	1	1	0	2	2				2.5	4	2	5	13.5	17	digitalizacija;gozdne;gozdovi;načrtovanje;podatkov;posesti;poslovnih;procesov;rešitev	55	Detected non-EN metadata language: sl
687053a98811632f7cf207b7	Vključevanje zrnatih stročnic v prehrano: Promocija in optimizacija prehranske vrednosti	sl	5	5	4	5	19	24	1	1	5	3	10	12	0	1	1	0	2	2				2.5	4	3	5	14.5	18	fermentacija;natto;promocija;stročnice;tempeh;zrnate	56	Detected non-EN metadata language: sl
6847cef3f381c3f57370bce9	Developing a Vegetative Propagation Process for Promising Leuce-Poplar Clones in Disadvantaged Sites	en	5	5	4	5	19	24	1	1	5	1	8	10	0	1	1	0	2	2				2.0	3	0	5	10.0	12	disadvantaged;leucepoplar;propagation;sites;vegetative	48	
68418b466b2cf04eb47f9c94	ÖZÖNNÖVÉNYEK VISSZASZORÍTÁSA LEGELTETÉSSEL	hu	3	5	3	5	16	20	1	1	5	1	8	10	0	1	5	0	6	8			animal;husbandry	2.0	3	0	1	6.0	8		46	Detected non-EN metadata language: hu
66cdd28945168fd6c4c8182a	A tej értéknövelése: az A2A2 béta-kazein genotípus Idézet	hu	5	3	4	4	16	20	1	1	5	1	8	10	0	1	1	0	2	2				2.0	3	2	3	10.0	12	a2a2	44	Few keywords (<2); Detected non-EN metadata language: hu
674877fce4a7b8258bc6f301	Sweet potato production	en	1	5	5	1	12	15	5	1	5	1	12	15	0	1	5	0	6	8			crop	0.0	3	0	1	4.0	5		43	
671fa176bbe71983a021d2f0	Tervezesi utmutato farmbemutatokhoz	hu	3	5	0	5	13	16	1	1	5	1	8	10	0	1	1	0	2	2				1.0	2	0	5	8.0	10	bemutató;mezőgazdasági;szervezet;tevékenység	38	Detected non-EN metadata language: hu
6716ba37aac3c7a5580d8629	Identifying Solutions Innovative and Good Practices	en	5	5	4	5	19	24	1	2	5	1	9	11	2	1	1	1	5	6		animal		2.0	3	2	3	10.0	12	colostrum	53	
670635b552b4114f8290142a	OG_Traditional Romanian apple in organic farming	en	5	3	4	3	15	19	1	2	5	1	9	11	0	1	1	0	2	2				2.0	3	2	1	8.0	10		42	Few keywords (<2)
687a34c37515ec9f32050e30	Principalele rezultate practice estimate ale proiectului sunt:&nbsp; - realizarea unui produs inovativ, inexistent pe piață, necesar atât fermierilor membrii…	ro	5	5	3	1	14	18	1	1	5	3	10	12	0	1	1	0	2	2				2.5	4	2	5	13.5	17	agricol;cooperare;creșterii;de;ecologice;fermieri;inovare;inovativ;legumelor;locuri;muncă;produs;sectorul;uvb;în	49	Detected non-EN metadata language: ro
66224e9d0beeac6e7e38844a	Parteneriate reușite: Ghid	ro	3	5	2	5	15	19	1	1	5	1	8	10	2	1	1	1	5	6		animal		2.0	3	0	1	6.0	8		43	Detected non-EN metadata language: ro
6716b987aac3c7a5580d85cc	Identifying Solutions Innovative and Good Practices	en	5	5	4	5	19	24	1	2	5	1	9	11	2	1	1	1	5	6		animal		2.0	3	2	1	8.0	10		51	
6707e0ea52b4114f82905594	OG_Best practice guide for honey processors	en	1	5	5	3	14	18	5	3	5	1	14	18	0	1	1	0	2	2				0.0	3	0	1	4.0	5		43	
68429477ad0aaa69190c04d1	Final report of the 'COWOW Industrial Study on Artificial Intelligence-Based Systems' project	en	3	5	2	5	15	19	1	2	5	1	9	11	2	1	1	1	5	6		cow;cows;dairy;milk		1.0	2	1	5	9.0	11	biosignāls;izstrāde;mastīta;piena;sistēmas	47	
68418c03ad0aaa69190bec81	ELFLA project: Innovative dehydration technologies for sapropel use, sapropel-based product application in agriculture and livestock farming	en	1	5	0	5	11	14	1	1	3	1	6	8	2	3	3	3	11	14	livestock	animal;calf;calves;cows;crop;crops;dairy;fertiliser;fertilizer;livestock;milk;rumen;ruminant;soil;veterinary	livestock	0.0	2	0	5	7.0	9	agriculture;dehydration;livestock;sapropel	45	
68418dc2ad0aaa69190bec91	Establishment of a robotic weed control facility	en	1	5	2	5	13	16	1	1	2	1	5	6	2	1	1	1	5	6		crop;crops		0.0	2	0	5	7.0	9	augstas;ierobežošana;lauku	37	
6842951ead0aaa69190c04e8	Sustainable development of Latvian pig production on the basis of antibiotic-free and organic farming	en	5	5	3	5	18	22	1	1	5	1	8	10	2	1	1	1	5	6		animal		2.0	3	2	5	12.0	15	antibiotiku;attīstība;bioloģiskas;brīvas;cūkkopība;ilgtspējīga;pamatiem;saimniekošanas	53	
6842970f6b2cf04eb47fb462	Research of Effective Heat Production and Supply Solutions in Covered Areas	en	1	5	4	5	15	19	5	1	5	4	15	19	0	1	1	0	2	2				2.5	5	0	5	12.5	16	areas;covered;heat;production;solutions	56	
68418e47e3352e0916cd626b	Determination of optimum growing conditions for vegetables using hydroponic cultivation with artificial and natural light	en	1	5	2	5	13	16	1	2	3	1	7	9	2	1	1	1	5	6		crop;crops;fertilizer;soil		0.0	2	0	5	7.0	9	cucumbers;growing;hydroponics;tomatoes	40	
6846b9d09667d5f2b0f54c90	Basis for calculating the carbon footprint of recycled fertilisers	en	5	5	3	5	18	22	1	1	5	1	8	10	2	1	1	1	5	6		fertilizer		2.0	3	2	4	11.0	14	assessment;footprint	52	
6846bda19667d5f2b0f54cc2	Equine intestinal health and welfare: can fresh muskmelon be used to maintain and improve the intestinal health of horses?	en	1	5	5	1	12	15	5	1	5	0	11	14	0	1	1	0	2	2				0.0	2	0	1	3.0	4		35	
6846a6a6324203c32ebe7151	Groundwater mapping at Söderfjärden	en	1	5	2	5	13	16	1	1	3	1	6	8	0	1	1	0	2	2				0.0	3	1	5	9.0	11	grundvatten;kartläggning;mätstation;söderfjärden	37	
6846bf84f381c3f57370b158	IR Sensor for Measuring Leaf Temperature	en	5	5	4	5	19	24	1	1	5	1	8	10	0	1	1	0	2	2				2.0	3	2	4	11.0	14	sensor;vpd	50	
6846b7c69667d5f2b0f54c74	WHAT DATA Project	en	1	5	5	5	16	20	5	1	5	1	12	15	0	1	1	0	2	2				0.0	3	0	5	8.0	10	agricultural;business;data	47	
6842acf7ad0aaa69190c0835	A Closed-Loop Bioactive Material Economy Model	en	3	5	4	5	17	21	3	1	5	1	10	12	0	1	1	0	2	2				1.0	3	0	5	9.0	11	bioactive;economy;eipagri;exchange;innovation;knowledge	46	
66cdd3618bfbbeb036cb778e	Atskirų ūkio KPI / ekonominiai rodikliai, įskaitant sektorių rodiklius, skirtus lyginamajai analizei​	lt	5	5	4	5	19	24	1	1	5	3	10	12	0	1	3	0	4	5			dairy	2.5	4	2	3	11.5	14	kpi	55	Detected non-EN metadata language: lt
6842a3b1ad0aaa69190c0708	Innovative Post Harvesting Technologies to Restore Soil Sustainability	en	5	5	4	5	19	24	4	2	5	2	13	16	2	3	3	3	11	14	soil	soil	soil	2.0	3	3	5	13.0	16	carbon;change;climate;emissions;farmers;mulching;n2o;nutrient;postharvest;qualifications;sequestration;soil;sustainability;technologies;turnover	70	
6842ac74e3352e0916cd7d25	Improvement and Dissemination of Innovative Technologies for Breeding and Maintenance of Larch, Spruce, Birch and Black Alder Plantation Forests	en	5	5	4	3	17	21	1	1	5	2	9	11	0	1	1	0	2	2				2.0	3	0	5	10.0	12	alder;birch;black;breeding;forests;innovative;larch;maintenance;plantation;spruce;technologies	46	
684fda27f34e43f91739abbd	Increasing the Value of Meat Production: Remote Livestock Evaluation System	en	5	5	4	5	19	24	1	1	5	1	8	10	2	3	3	3	11	14	livestock	livestock	livestock	2.0	3	2	5	12.0	15	appeal;assurance;evaluation;independent;livestock;meat;process;production;quality;remote;slaughterhouses	63	
6836c82bbd07aa86854e31aa	Rodinový způsob chovu prasat se zapouštěním kojících prasnic	en	5	5	4	5	19	24	1	1	5	1	8	10	0	1	1	0	2	2				2.0	3	2	5	12.0	15	kojící;prasnice;rodinka;selata	51	
671f7cf8f631654f755108ae	Influence of the type of insemination of the queen bee on her egg-laying activity	en	5	5	4	5	19	24	1	1	5	1	8	10	2	1	1	1	5	6		animal		2.0	3	3	5	13.0	16	activity;apis;artificial;bee;bees;brood;egglaying;group;honey;inseminated;mellifera;natural;quantity;queen;sealed	56	
6846ca3cf381c3f57370b1a0	Possibilities of using digestate from a biogas plant as fertilizer and soil improver	en	1	5	2	5	13	16	1	1	2	1	5	6	2	5	1	4	12	15	fertilizer;soil	barley;crop;fertilizer;manure;slurry;soil;wheat		0.0	3	0	5	8.0	10	bioplinsko;digestat;gnojiva;postrojenje;tla	47	
671f9e00856efe8bda98f2d8	Handbok for utformning av gardsdemonstrationer	sv	1	5	0	5	11	14	1	1	3	1	6	8	2	1	1	1	5	6		soil		0.0	2	0	5	7.0	9	dela;kunskap;organisation	37	Detected non-EN metadata language: sv
683b03b730ea0addf0580d0e	Shanakyle Bog Restoration and Habitat Enhancement EIP Final Project	en	1	3	3	5	12	15	1	4	2	1	8	10	2	1	1	1	5	6		fertiliser;grazing;herbicide;livestock;soil		0.0	3	3	5	11.0	14	biodiversity;conservation;enhancement;habitat;peatland;restoration;rewetting	45	Few keywords (<2)
